96.357,281.84,69.961,-0.21088,-0.97507,0.06911,0.025359,-0.076133,-0.99678,-0.97507,0.95614,1
-198.92,302.51,52.802,-0.42178,-0.90651,0.018319,-0.031025,-0.0057626,-0.9995,-0.90651,0.23872,0
96.219,281.85,69.958,-0.21158,-0.97495,0.068601,0.025156,-0.075599,-0.99682,-0.97495,0.96771,1
-198.99,302.56,52.671,-0.41638,-0.90895,0.02092,-0.036005,-0.0065065,-0.99933,-0.90895,0.24089,0
96.04,281.89,69.932,-0.21219,-0.97475,0.069558,0.024696,-0.076504,-0.99676,-0.97475,0.97389,1
-199.38,302.95,52.718,-0.41552,-0.90924,0.024947,-0.035736,-0.011087,-0.9993,-0.90924,0.21949,0
95.93,281.9,69.876,-0.21372,-0.9744,0.069719,0.024029,-0.07659,-0.99677,-0.9744,0.97862,1
-199.38,302.92,52.77,-0.41421,-0.90985,0.024572,-0.037754,-0.0097993,-0.99924,-0.90985,0.23231,0
95.841,281.96,69.803,-0.21508,-0.97409,0.069883,0.02359,-0.076719,-0.99677,-0.97409,0.93859,1
-199.62,302.86,52.611,-0.41424,-0.90981,0.025541,-0.037154,-0.011136,-0.99925,-0.90981,0.21224,0
95.811,281.97,69.755,-0.21547,-0.97399,0.07009,0.023444,-0.076915,-0.99676,-0.97399,0.94721,1
-199.66,302.83,52.551,-0.41613,-0.90888,0.027728,-0.037024,-0.013533,-0.99922,-0.90888,0.2288,0
95.756,282.01,69.666,-0.21697,-0.97356,0.071424,0.022506,-0.078136,-0.99669,-0.97356,0.95811,1
-199.25,302.48,52.62,-0.41379,-0.90986,0.030422,-0.042267,-0.01418,-0.99901,-0.90986,0.26064,0
95.572,281.88,69.562,-0.21659,-0.97376,0.069863,0.022929,-0.076616,-0.9968,-0.97376,0.96043,1
-199.35,302.33,52.697,-0.41305,-0.91024,0.029089,-0.042505,-0.012638,-0.99902,-0.91024,0.26673,0
95.361,281.79,69.486,-0.21456,-0.97425,0.069272,0.023561,-0.076066,-0.99682,-0.97425,0.97076,1
-199.58,302.26,52.564,-0.41106,-0.91117,0.028393,-0.042439,-0.011985,-0.99903,-0.91117,0.27256,0
95.092,281.76,69.382,-0.21356,-0.97447,0.069339,0.023648,-0.076112,-0.99682,-0.97447,0.9785,1
-199.89,302.11,51.946,-0.40624,-0.9133,0.029362,-0.041993,-0.01344,-0.99903,-0.9133,0.28496,0
94.77,281.71,69.267,-0.21286,-0.9746,0.069665,0.023735,-0.076435,-0.99679,-0.9746,0.98255,1
-200.43,302.31,51.227,-0.40388,-0.91417,0.034285,-0.040316,-0.019655,-0.99899,-0.91417,0.24651,0
94.447,281.72,69.208,-0.21069,-0.97496,0.071183,0.02401,-0.077957,-0.99667,-0.97496,0.98606,1
-200.07,301.25,51.415,-0.39808,-0.91697,0.026267,-0.049581,-0.0070852,-0.99874,-0.91697,0.28092,0
94.287,281.73,69.194,-0.20964,-0.97513,0.071872,0.024147,-0.078646,-0.99661,-0.97513,0.98655,1
-200.4,300.98,51.554,-0.39354,-0.91898,0.024431,-0.046487,-0.0066484,-0.9989,-0.91898,0.29042,0
94.096,281.75,69.156,-0.21036,-0.97489,0.073084,0.023143,-0.079702,-0.99655,-0.97489,0.97808,1
-200.62,300.75,51.666,-0.39229,-0.91958,0.021673,-0.044442,-0.0045851,-0.999,-0.91958,0.30013,0
93.876,281.81,69.137,-0.21011,-0.97487,0.073991,0.022703,-0.080525,-0.99649,-0.97487,0.97147,1
-200.82,300.41,51.679,-0.38695,-0.92194,0.016919,-0.042045,-0.00068866,-0.99912,-0.92194,0.3105,0
93.604,281.81,69.121,-0.20812,-0.97525,0.07467,0.023035,-0.081207,-0.99643,-0.97525,0.97725,1
-200.93,300.42,51.704,-0.38501,-0.92278,0.016038,-0.041009,-0.00025501,-0.99916,-0.92278,0.2922,0
93.225,281.71,69.172,-0.20568,-0.97591,0.072713,0.024889,-0.079494,-0.99652,-0.97591,0.97432,1
-201.16,300.69,51.496,-0.38429,-0.92306,0.017065,-0.039765,-0.0019182,-0.99921,-0.92306,0.28542,0
92.973,281.64,69.208,-0.20457,-0.97623,0.071553,0.026025,-0.078497,-0.99657,-0.97623,0.98071,1
-201.17,300.68,51.445,-0.38457,-0.92293,0.017439,-0.039857,-0.0022719,-0.9992,-0.92293,0.28959,0
92.939,281.66,69.224,-0.20415,-0.97629,0.07198,0.025851,-0.078879,-0.99655,-0.97629,0.97703,1
-201.24,300.73,51.131,-0.38543,-0.92246,0.022647,-0.040887,-0.0074456,-0.99914,-0.92246,0.30367,0
92.74,281.65,69.281,-0.20286,-0.97657,0.071826,0.026762,-0.078853,-0.99653,-0.97657,0.98014,1
-201.11,300.48,50.799,-0.38451,-0.92276,0.025653,-0.044079,-0.0094049,-0.99898,-0.92276,0.31946,0
92.608,281.66,69.313,-0.20214,-0.97671,0.07196,0.027093,-0.079026,-0.9965,-0.97671,0.98404,1
-200.99,300.49,50.69,-0.38506,-0.92244,0.028756,-0.046251,-0.011832,-0.99886,-0.92244,0.33152,0
92.511,281.69,69.366,-0.20212,-0.97673,0.071699,0.027391,-0.078819,-0.99651,-0.97673,0.97997,1
-200.9,300.9,50.93,-0.38828,-0.92079,0.03721,-0.047277,-0.020422,-0.99867,-0.92079,0.32074,0
92.414,281.74,69.471,-0.2033,-0.97657,0.070638,0.028275,-0.07797,-0.99655,-0.97657,0.94885,1
-201.09,302.33,51.889,-0.39473,-0.91722,0.053809,-0.041339,-0.040776,-0.99831,-0.91722,0.27938,0
92.516,281.82,69.576,-0.2054,-0.97619,0.069785,0.028592,-0.07726,-0.9966,-0.97619,0.95548,1
-201.46,302.68,52.664,-0.4007,-0.91468,0.052846,-0.02958,-0.044734,-0.99856,-0.91468,0.28154,0
92.8,282.01,69.823,-0.20934,-0.97534,0.06996,0.03026,-0.077972,-0.9965,-0.97534,0.94331,1
-201.91,302.69,53.481,-0.40748,-0.91211,0.044861,-0.012163,-0.043699,-0.99897,-0.91211,0.30009,0
92.987,282.05,69.963,-0.21168,-0.97483,0.069941,0.031115,-0.078248,-0.99645,-0.97483,0.95111,1
-201.87,302.49,53.946,-0.41301,-0.90987,0.039517,-0.0087742,-0.039414,-0.99918,-0.90987,0.31071,0
93.322,281.82,70.32,-0.22133,-0.97285,0.067637,0.032452,-0.076666,-0.99653,-0.97285,0.93455,1
-201.45,301.82,54.241,-0.42578,-0.9042,0.033587,-0.011249,-0.031828,-0.99943,-0.9042,0.30384,0
93.791,281.59,70.804,-0.23369,-0.96999,0.067133,0.032877,-0.076888,-0.9965,-0.96999,0.92608,1
-201.4,301.89,54.231,-0.43065,-0.9018,0.036059,-0.010518,-0.034936,-0.99933,-0.9018,0.26191,0
94.354,281.25,71.312,-0.24915,-0.96623,0.065709,0.030795,-0.075718,-0.99665,-0.96623,0.93072,1
-200.62,300.87,54.683,-0.4538,-0.89045,0.034196,-0.017889,-0.029265,-0.99941,-0.89045,0.2646,0
94.722,281.28,71.824,-0.27417,-0.95935,0.066861,0.025824,-0.076845,-0.99671,-0.95935,0.69869,1
-200.67,300.86,54.83,-0.46129,-0.88653,0.035849,-0.016584,-0.031783,-0.99936,-0.88653,0.23026,0
94.739,280.55,72.102,-0.28966,-0.95514,0.061668,0.026966,-0.072548,-0.997,-0.95514,0.7848,1
-199.97,299.75,55.673,-0.47887,-0.87731,0.031705,-0.023326,-0.023387,-0.99945,-0.87731,0.2594,0
94.828,280,72.104,-0.3036,-0.95096,0.059211,0.025373,-0.070192,-0.99721,-0.95096,0.81084,1
-199.91,299.78,55.702,-0.48355,-0.87458,0.035892,-0.023926,-0.027784,-0.99933,-0.87458,0.25006,0
94.824,279.16,72.106,-0.32357,-0.94457,0.055488,0.025802,-0.06743,-0.99739,-0.94457,0.8596,1
-199.91,299.48,55.547,-0.49524,-0.86779,0.04104,-0.028045,-0.031246,-0.99912,-0.86779,0.24717,0
94.217,277.57,72.197,-0.35128,-0.9352,0.044688,0.030518,-0.059141,-0.99778,-0.9352,0.89139,1
-200.48,299.45,55.477,-0.51265,-0.85696,0.052962,-0.029865,-0.043849,-0.99859,-0.85696,0.22845,0
93.938,276.86,72.154,-0.37173,-0.92746,0.040386,0.031882,-0.056232,-0.99791,-0.92746,0.91173,1
-201.83,299.59,55.351,-0.53108,-0.8451,0.061216,-0.022245,-0.058316,-0.99805,-0.8451,0.23318,0
93.823,276.6,72.195,-0.38474,-0.92218,0.039447,0.032353,-0.056184,-0.9979,-0.92218,0.93278,1
-203.24,298.69,54.217,-0.55513,-0.8296,0.059926,-0.012803,-0.063516,-0.9979,-0.8296,0.26187,0
93.574,275.92,72.205,-0.41147,-0.91067,0.036955,0.031366,-0.054671,-0.99801,-0.91067,0.94281,1
-204.38,298.57,53.596,-0.56756,-0.82101,0.061682,-0.006016,-0.070781,-0.99747,-0.82101,0.27994,0
93.497,275.75,72.197,-0.42119,-0.90624,0.036454,0.031069,-0.054586,-0.99803,-0.90624,0.94909,1
-206.09,300.01,52.01,-0.59828,-0.79634,0.088911,0.0077262,-0.11669,-0.99314,-0.79634,0.25539,0
93.14,275.11,72.143,-0.45426,-0.89024,0.033404,0.029366,-0.052438,-0.99819,-0.89024,0.95553,1
-206.98,300.44,51.363,-0.62526,-0.77376,0.10171,0.0063211,-0.13535,-0.99078,-0.77376,0.22515,0
92.564,274.52,72.094,-0.48837,-0.87215,0.029122,0.028967,-0.049557,-0.99835,-0.87215,0.95861,1
-207.61,300.48,51.016,-0.64633,-0.75563,0.10622,0.0025286,-0.14132,-0.98996,-0.75563,0.16641,0
91.691,273.67,72.145,-0.53075,-0.8473,0.019801,0.028899,-0.041442,-0.99872,-0.8473,0.93929,1
-208.33,299.01,50.588,-0.68576,-0.72131,0.097192,-0.0073283,-0.12669,-0.99192,-0.72131,0.18131,0
90.848,272.99,72.227,-0.56791,-0.82304,0.0090572,0.031448,-0.032693,-0.99897,-0.82304,0.94486,1
-208.9,298.17,50.359,-0.70898,-0.69894,0.093933,-0.010244,-0.12297,-0.99236,-0.69894,0.20408,0
90.039,272.39,72.104,-0.60371,-0.79719,-0.0046187,0.035527,-0.021116,-0.99915,-0.79719,0.94994,1
-208.9,298.14,50.468,-0.7147,-0.69299,0.09472,-0.011473,-0.12379,-0.99224,-0.69299,0.20816,0
89.21,271.83,71.987,-0.63865,-0.76924,-0.019666,0.040608,-0.0081699,-0.99914,-0.76924,0.95718,1
-206.68,296.07,52.72,-0.75576,-0.64822,0.092984,-0.039589,-0.096507,-0.99454,-0.64822,0.13803,0
88.947,271.72,71.899,-0.6522,-0.75771,-0.022732,0.041239,-0.0055214,-0.99913,-0.75771,0.96181,1
-205.26,294.39,51.654,-0.79344,-0.60169,0.091751,-0.053582,-0.081109,-0.99526,-0.60169,0.13714,0
88.513,271.74,71.844,-0.676,-0.73643,-0.026273,0.041744,-0.0026733,-0.99912,-0.73643,0.96645,1
-205.06,292.65,49.596,-0.8141,-0.57466,0.08366,-0.054874,-0.067294,-0.99622,-0.57466,0.099955,0
87.731,271.85,71.814,-0.70948,-0.7039,-0.034126,0.044583,0.0034968,-0.999,-0.7039,0.95004,1
-204.93,290.33,49.41,-0.82557,-0.55923,0.075499,-0.055673,-0.052421,-0.99707,-0.55923,0.12977,0
86.967,271.96,71.821,-0.74029,-0.67092,-0.04293,0.0474,0.011609,-0.99881,-0.67092,0.95514,1
-205.88,289.27,51.066,-0.83228,-0.55209,0.050125,-0.039022,-0.03185,-0.99873,-0.55209,0.16339,0
86.307,272.11,71.75,-0.76417,-0.64305,-0.050293,0.050612,0.017952,-0.99856,-0.64305,0.96034,1
-206.24,288.43,51.565,-0.84175,-0.53872,0.035328,-0.030373,-0.01808,-0.99938,-0.53872,0.17627,0
85.736,272.47,71.787,-0.78958,-0.61125,-0.054189,0.051434,0.022073,-0.99843,-0.61125,0.95866,1
-206.77,288.4,52.304,-0.85453,-0.51917,0.015363,-0.016583,-0.0022925,-0.99986,-0.51917,0.18987,0
85.063,273.28,71.804,-0.819,-0.57087,-0.057931,0.052454,0.026052,-0.99828,-0.57087,0.9392,1
-207.05,288.63,52.65,-0.86439,-0.50278,-0.0062622,0.0010725,0.01061,-0.99994,-0.50278,0.20286,0
84.752,273.67,71.855,-0.83158,-0.55223,-0.059248,0.052662,0.027797,-0.99823,-0.55223,0.94128,1
-207.24,288.78,52.494,-0.87446,-0.4847,-0.019612,0.012503,0.017895,-0.99976,-0.4847,0.22778,0
84.147,274.39,72.085,-0.85471,-0.51566,-0.059757,0.051839,0.029753,-0.99821,-0.51566,0.95117,1
-206.69,288.51,52.828,-0.89148,-0.4526,-0.020673,0.007503,0.030875,-0.9995,-0.4526,0.15548,0
83.639,274.91,72.207,-0.87098,-0.48752,-0.060979,0.052664,0.030761,-0.99814,-0.48752,0.95815,1
-205.68,286.42,54.513,-0.92824,-0.37098,-0.027207,-0.010122,0.098307,-0.9951,-0.37098,0.17639,0
83.253,275.45,72.245,-0.88594,-0.45952,-0.062902,0.054285,0.031955,-0.99801,-0.45952,0.92951,1
-203.49,283.69,54.923,-0.95177,-0.30508,-0.03257,-0.01322,0.14683,-0.98907,-0.30508,0.21511,0
83.063,276.24,72.576,-0.90172,-0.42744,-0.064757,0.056364,0.032276,-0.99789,-0.42744,0.94171,1
-202.91,282.64,53.791,-0.96059,-0.27555,-0.036572,-0.0071177,0.15591,-0.98775,-0.27555,0.24278,0
83.003,276.59,72.759,-0.91317,-0.40257,-0.063646,0.055521,0.031834,-0.99795,-0.40257,0.94115,1
-201.65,279.83,52.306,-0.97261,-0.22975,-0.035286,-0.0048219,0.17171,-0.98514,-0.22975,0.29132,0
82.821,277.07,72.928,-0.92698,-0.36955,-0.064364,0.056547,0.031958,-0.99789,-0.36955,0.91382,1
-201.91,279.01,52.147,-0.97562,-0.21636,-0.036704,-0.0025548,0.17844,-0.98395,-0.21636,0.32126,0
82.732,277.42,73.048,-0.93491,-0.3489,-0.064829,0.057419,0.031551,-0.99785,-0.3489,0.91598,1
-201.79,277.45,51.234,-0.98071,-0.19357,-0.027208,-0.0090951,0.18423,-0.98284,-0.19357,0.34661,0
82.643,278.02,73.351,-0.94737,-0.31324,-0.066085,0.059353,0.030991,-0.99776,-0.31324,0.92274,1
-200.91,274.07,49.512,-0.99271,-0.11906,-0.018556,-0.0058731,0.20161,-0.97945,-0.11906,0.41843,0
83.128,279.52,74.572,-0.96537,-0.25416,-0.058825,0.055222,0.021295,-0.99825,-0.25416,0.92651,1
-200.66,273.91,49.19,-0.99658,-0.081056,-0.016128,-0.00072909,0.20376,-0.97902,-0.081056,0.4706,0
83.242,280.22,75.125,-0.97538,-0.21211,-0.060299,0.057433,0.019654,-0.99816,-0.21211,0.92163,1
-201.75,277.4,52.115,-0.99972,-0.023511,-0.0033998,-0.001847,0.21961,-0.97559,-0.023511,0.30819,0
83.256,280.7,75.237,-0.98219,-0.17633,-0.064913,0.061958,0.022218,-0.99783,-0.17633,0.91826,1
-202.1,279.33,53.41,-0.99979,0.019246,-0.0068898,0.010944,0.21927,-0.9756,0.019246,0.29207,0
83.378,281.2,75.11,-0.98807,-0.13672,-0.07084,0.068197,0.023922,-0.99738,-0.13672,0.73155,1
-202.42,281.98,53.798,-0.99486,0.099903,-0.016685,0.037103,0.20617,-0.97781,0.099903,0.34892,0
83.737,281.99,74.91,-0.99196,-0.10185,-0.075078,0.072593,0.027894,-0.99697,-0.10185,0.75544,1
-203.26,288.68,52.384,-0.98797,0.14844,-0.043258,0.064715,0.14292,-0.98762,0.14844,0.38,0
84.042,283.4,74,-0.99564,-0.034457,-0.086653,0.085279,0.039509,-0.99557,-0.034457,0.51587,1
-204.88,295.53,52.705,-0.98854,0.14381,-0.04597,0.061439,0.10504,-0.99257,0.14381,0.33199,0
84.44,284.78,72.703,-0.99676,0.016506,-0.078693,0.079315,0.041206,-0.996,0.016506,0.52665,1
-204.9,297.32,53.897,-0.98868,0.1472,-0.029116,0.046745,0.11776,-0.99194,0.1472,0.2782,0
84.564,285.38,72.179,-0.9964,0.037604,-0.075941,0.077486,0.04149,-0.99613,0.037604,0.56616,1
-201.8,298.25,52.194,-0.97229,0.23352,-0.01105,0.038391,0.11287,-0.99287,0.23352,0.30966,0
85.531,286.16,70.601,-0.99541,0.060343,-0.074302,0.076313,0.031728,-0.99658,0.060343,0.40427,1
-199.46,296.32,51.839,-0.95791,0.28696,0.0075353,0.032957,0.13602,-0.99016,0.28696,0.38616,0
85.942,286.58,69.627,-0.99486,0.068307,-0.07474,0.076384,0.021771,-0.99684,0.068307,0.34356,1
-198.94,295.64,51.992,-0.953,0.30297,0.0031307,0.0419,0.14202,-0.98898,0.30297,0.4688,0
86.303,286.77,68.835,-0.99408,0.073712,-0.079844,0.081416,0.018571,-0.99651,0.073712,0.34007,1
-198.74,295.45,52.132,-0.95307,0.30276,0.00076516,0.045366,0.14531,-0.98835,0.30276,0.51414,0
87.586,287.3,67.023,-0.99438,0.070899,-0.078667,0.079514,0.0091949,-0.99679,0.070899,0.42084,1
-198.61,295.36,52.152,-0.95403,0.29971,-0.00039894,0.046125,0.14551,-0.98828,0.29971,0.52754,0
88.972,288.26,68.69,-0.99354,0.083779,-0.076488,0.077613,0.010255,-0.99693,0.083779,0.49684,1
-198.21,295.04,52.086,-0.95648,0.29179,0.00089568,0.043871,0.14684,-0.98819,0.29179,0.51971,0
89.479,288.73,70.072,-0.99207,0.096768,-0.080161,0.082332,0.018641,-0.99643,0.096768,0.48643,1
-198.21,294.9,51.896,-0.95931,0.28234,0.000989,0.042145,0.14666,-0.98829,0.28234,0.52671,0
89.581,288.84,70.582,-0.99187,0.096924,-0.082417,0.08486,0.021352,-0.99616,0.096924,0.51317,1
-198.29,294.71,51.815,-0.96212,0.27264,0.0017038,0.040023,0.14741,-0.98826,0.27264,0.53383,0
89.614,288.89,70.628,-0.99189,0.096311,-0.082922,0.085379,0.021676,-0.99611,0.096311,0.46636,1
-198.63,293.25,52.036,-0.96832,0.24955,0.0090583,0.032391,0.16149,-0.98634,0.24955,0.41769,0
89.901,288.21,71.329,-0.99235,0.093262,-0.080886,0.084073,0.03075,-0.99599,0.093262,0.57211,1
-198.94,292.48,51.951,-0.97219,0.23385,0.012961,0.027605,0.16936,-0.98517,0.23385,0.46742,0
89.906,288.11,71.601,-0.99295,0.086454,-0.08109,0.08384,0.028657,-0.99607,0.086454,0.60063,1
-198.54,292.27,51.604,-0.9764,0.21585,0.0074061,0.027213,0.15697,-0.98723,0.21585,0.30726,0
90.033,287.9,71.692,-0.99404,0.073638,-0.080402,0.082052,0.019657,-0.99643,0.073638,0.66589,1
-198.52,289.5,52.132,-0.98113,0.19272,0.01567,0.021335,0.18845,-0.98185,0.19272,0.27202,0
90.15,287.17,72.663,-0.99517,0.054365,-0.081707,0.082148,0.0059331,-0.9966,0.054365,0.70702,1
-198.22,289.4,51.632,-0.98299,0.18323,0.012421,0.020863,0.17861,-0.9837,0.18323,0.29447,0
90.247,285.71,73.991,-0.99578,0.027102,-0.08766,0.087491,-0.0073635,-0.99614,0.027102,0.76768,1
-198.15,289.55,51.393,-0.98404,0.17755,0.012205,0.019231,0.17426,-0.98451,0.17755,0.30767,0
90.203,284.83,74.291,-0.99575,0.010912,-0.091477,0.091299,-0.01584,-0.9957,0.010912,0.80739,1
-197.19,289.09,49.791,-0.98553,0.16888,0.014151,0.01465,0.16808,-0.98566,0.16888,0.23457,0
90.14,284.01,74.683,-0.99526,-0.0028614,-0.097177,0.097215,-0.019578,-0.99507,-0.0028614,0.84438,1
-196.36,289.22,48.831,-0.98389,0.1786,0.0077404,0.02049,0.15568,-0.9876,0.1786,0.25161,0
90.111,283.73,74.798,-0.99508,-0.0082946,-0.098697,0.098845,-0.019992,-0.9949,-0.0082946,0.8641,1
-195.47,289.44,47.873,-0.98202,0.18866,0.0068074,0.020488,0.14235,-0.9896,0.18866,0.19529,0
89.959,283.3,74.938,-0.9946,-0.023104,-0.1012,0.10168,-0.020539,-0.99461,-0.023104,0.88913,1
-195.9,291.57,46.378,-0.98522,0.17039,-0.017591,0.036454,0.10822,-0.99346,0.17039,0.2569,0
89.842,282.62,75.073,-0.99308,-0.05249,-0.10503,0.1062,-0.020007,-0.99414,-0.05249,0.90972,1
-195.33,290.27,45.503,-0.99209,0.12376,-0.021117,0.033627,0.099877,-0.99443,0.12376,0.33968,0
89.737,282.08,75.08,-0.99094,-0.080894,-0.10718,0.1091,-0.019645,-0.99384,-0.080894,0.92824,1
-195.13,287.36,44.947,-0.99733,0.071922,-0.012918,0.02163,0.12171,-0.99233,0.071922,0.41428,0
89.371,281.43,74.956,-0.98699,-0.11899,-0.1081,0.11155,-0.02266,-0.9935,-0.11899,0.94204,0
-196.38,284.7,46.349,-0.9998,-0.0042601,-0.019395,0.018503,0.15463,-0.9878,-0.0042601,0.34044,1
88.889,280.93,74.919,-0.98167,-0.15651,-0.10875,0.11424,-0.026446,-0.9931,-0.15651,0.95198,0
-198.77,284.46,51.916,-0.99518,-0.097742,-0.0080511,-0.010013,0.18292,-0.98308,-0.097742,0.22581,1
88.354,279.91,74.582,-0.97371,-0.20087,-0.10745,0.11452,-0.023908,-0.99313,-0.20087,0.95546,0
-199.64,283.64,51.837,-0.98781,-0.15569,0.0010415,-0.029385,0.17986,-0.98325,-0.15569,0.24355,1
88.083,279.48,74.27,-0.96877,-0.22441,-0.10545,0.11358,-0.0236,-0.99325,-0.22441,0.92441,0
-200.54,283.27,51.38,-0.97374,-0.22764,0.0031804,-0.041153,0.16226,-0.98589,-0.22764,0.27581,1
87.67,278.2,73.754,-0.95481,-0.27982,-0.10023,0.11085,-0.022333,-0.99359,-0.27982,0.93607,0
-203.91,286,50.304,-0.93971,-0.34195,-0.0028928,-0.036928,0.10988,-0.99326,-0.34195,0.24969,1
87.247,277.12,73.415,-0.94027,-0.32681,-0.095338,0.10967,-0.025674,-0.99364,-0.32681,0.94039,0
-204.22,286.19,49.98,-0.93146,-0.36382,-0.0036127,-0.034038,0.097022,-0.9947,-0.36382,0.25109,1
86.934,276.3,73.092,-0.92785,-0.36136,-0.092259,0.10907,-0.026357,-0.99368,-0.36136,0.94739,0
-204.75,286.36,49.527,-0.91976,-0.39217,-0.015559,-0.017497,0.080576,-0.99659,-0.39217,0.2386,1
86.951,276.06,72.934,-0.91749,-0.38765,-0.089165,0.10868,-0.028658,-0.99366,-0.38765,0.90758,0
-204.88,286.24,49.482,-0.90866,-0.41641,-0.030853,0.0021345,0.069259,-0.9976,-0.41641,0.21983,1
87.106,275.58,72.665,-0.90335,-0.42037,-0.085135,0.10831,-0.03152,-0.99362,-0.42037,0.9273,0
-205.27,285.99,48.543,-0.88606,-0.46128,-0.045988,0.023257,0.054844,-0.99822,-0.46128,0.18755,1
87.241,275.36,72.571,-0.8964,-0.43534,-0.083316,0.10824,-0.032731,-0.99359,-0.43534,0.93465,0
-204.9,285.51,47.767,-0.86308,-0.50238,-0.051979,0.032881,0.046808,-0.99836,-0.50238,0.20829,1
87.888,274.04,71.935,-0.86812,-0.48978,-0.080542,0.11044,-0.032392,-0.99336,-0.48978,0.94414,0
-204.34,285.47,47.502,-0.84289,-0.53505,-0.057006,0.047225,0.031973,-0.99837,-0.53505,0.21659,1
88.747,273.08,71.395,-0.84649,-0.52689,-0.076431,0.11075,-0.03385,-0.99327,-0.52689,0.91418,1
-201.76,285.95,46.829,-0.79667,-0.60322,-0.03797,0.052419,-0.0063713,-0.9986,-0.60322,0.22927,0
